corridor,month,density_pct,cluster_label,slab,intensity,dominant_model,all_models
Houston -> DMV,Jun,7.53,multi-peak-directional,6%-9%,2,Phenom 300,Phenom 300
Houston -> DMV,Jul,5.48,multi-peak-directional,4%-6%,1,Phenom 300,Phenom 300
Houston -> DMV,Aug,5.48,multi-peak-directional,4%-6%,1,Phenom 300,Phenom 300
Houston -> DMV,Sep,10.96,multi-peak-directional,9%-12%,3,Phenom 300,Phenom 300
Houston -> DMV,Oct,13.7,multi-peak-directional,12%-15%,4,Phenom 300,Phenom 300
Houston -> DMV,Nov,4.11,multi-peak-directional,4%-6%,1,Phenom 300,Phenom 300
Houston -> DMV,Dec,4.79,multi-peak-directional,4%-6%,1,Phenom 300,Phenom 300
Houston -> Denver,Jan,7.86,multi-peak-directional,6%-9%,2,Phenom 300,Phenom 300
Houston -> Denver,Feb,8.49,multi-peak-directional,6%-9%,2,Phenom 300,Phenom 300
Houston -> Denver,Mar,8.49,multi-peak-directional,6%-9%,2,Phenom 300,Phenom 300
Houston -> Denver,Apr,4.09,multi-peak-directional,4%-6%,1,Phenom 300,Phenom 300
Houston -> Denver,May,5.5,multi-peak-directional,4%-6%,1,Phenom 300,Phenom 300
Houston -> Denver,Jun,12.11,multi-peak-directional,12%-15%,4,Phenom 300,Phenom 300
Houston -> Denver,Jul,11.48,multi-peak-directional,9%-12%,3,Phenom 300,Phenom 300
Houston -> Denver,Aug,8.96,multi-peak-directional,6%-9%,2,Phenom 300,Phenom 300
Houston -> Denver,Sep,9.43,multi-peak-directional,9%-12%,3,Phenom 300,Phenom 300
Houston -> Denver,Oct,7.86,multi-peak-directional,6%-9%,2,Phenom 300,Phenom 300
Houston -> Denver,Nov,4.25,multi-peak-directional,4%-6%,1,Phenom 300,Phenom 300
Houston -> Denver,Dec,11.48,multi-peak-directional,9%-12%,3,Phenom 300,Phenom 300
Houston -> New York City,Jan,6.85,multi-peak-directional,6%-9%,2,Phenom 300,Phenom 300
Houston -> New York City,Feb,13.01,multi-peak-directional,12%-15%,4,Phenom 300,Phenom 300
Houston -> New York City,Mar,6.16,multi-peak-directional,6%-9%,2,Phenom 300,Phenom 300
Houston -> New York City,Apr,4.11,multi-peak-directional,4%-6%,1,Phenom 300,Phenom 300
Houston -> New York City,May,8.9,multi-peak-directional,6%-9%,2,Phenom 300,Phenom 300
Houston -> New York City,Jun,8.22,multi-peak-directional,6%-9%,2,Phenom 300,Phenom 300
Houston -> New York City,Jul,4.11,multi-peak-directional,4%-6%,1,Phenom 300,Phenom 300
Houston -> New York City,Aug,4.79,multi-peak-directional,4%-6%,1,Phenom 300,Phenom 300
Houston -> New York City,Sep,10.96,multi-peak-directional,9%-12%,3,Phenom 300,Phenom 300
Houston -> New York City,Oct,15.75,multi-peak-directional,> 15%,5,Phenom 300,Phenom 300
Houston -> New York City,Nov,9.59,multi-peak-directional,9%-12%,3,Phenom 300,Phenom 300
Houston -> New York City,Dec,7.53,multi-peak-directional,6%-9%,2,Phenom 300,Phenom 300
Houston -> North Florida,Jan,6.75,multi-peak-directional,6%-9%,2,Phenom 300,Phenom 300
Houston -> North Florida,Feb,4.22,multi-peak-directional,4%-6%,1,Phenom 300,Phenom 300
Houston -> North Florida,Mar,7.59,multi-peak-directional,6%-9%,2,Phenom 300,Phenom 300
Houston -> North Florida,Apr,10.13,multi-peak-directional,9%-12%,3,Phenom 300,Phenom 300
Houston -> North Florida,May,14.77,multi-peak-directional,12%-15%,4,Phenom 300,Phenom 300
Houston -> North Florida,Jun,8.86,multi-peak-directional,6%-9%,2,Phenom 300,Phenom 300
Houston -> North Florida,Jul,9.28,multi-peak-directional,9%-12%,3,Phenom 300,Phenom 300
Houston -> North Florida,Aug,6.33,multi-peak-directional,6%-9%,2,Phenom 300,Phenom 300
Houston -> North Florida,Sep,9.28,multi-peak-directional,9%-12%,3,Phenom 300,Phenom 300
Houston -> North Florida,Oct,9.28,multi-peak-directional,9%-12%,3,Phenom 300,Phenom 300
Houston -> North Florida,Nov,7.17,multi-peak-directional,6%-9%,2,Phenom 300,Phenom 300
Houston -> North Florida,Dec,6.33,multi-peak-directional,6%-9%,2,Phenom 300,Phenom 300
Houston -> Philadelphia,Jan,15.62,multi-peak-directional,> 15%,5,Phenom 300,Phenom 300
Houston -> Philadelphia,Feb,9.38,multi-peak-directional,9%-12%,3,Phenom 300,Phenom 300
Houston -> Philadelphia,Mar,0.0,multi-peak-directional,< 4%,0,Phenom 300,Phenom 300
Houston -> Philadelphia,Apr,9.38,multi-peak-directional,9%-12%,3,Phenom 300,Phenom 300
Houston -> Philadelphia,May,6.25,multi-peak-directional,6%-9%,2,Phenom 300,Phenom 300
Houston -> Philadelphia,Jun,15.62,multi-peak-directional,> 15%,5,Phenom 300,Phenom 300
Houston -> Philadelphia,Jul,9.38,multi-peak-directional,9%-12%,3,Phenom 300,Phenom 300
Houston -> Philadelphia,Aug,9.38,multi-peak-directional,9%-12%,3,Phenom 300,Phenom 300
Houston -> Philadelphia,Sep,6.25,multi-peak-directional,6%-9%,2,Phenom 300,Phenom 300
Houston -> Philadelphia,Oct,0.0,multi-peak-directional,< 4%,0,Phenom 300,Phenom 300
Houston -> Philadelphia,Nov,9.38,multi-peak-directional,9%-12%,3,Phenom 300,Phenom 300
Houston -> Philadelphia,Dec,9.38,multi-peak-directional,9%-12%,3,Phenom 300,Phenom 300
Houston -> Pittsburgh,Jan,8.47,multi-peak-directional,6%-9%,2,Phenom 300,Phenom 300
Houston -> Pittsburgh,Feb,15.25,multi-peak-directional,> 15%,5,Phenom 300,Phenom 300
Houston -> Pittsburgh,Mar,6.78,multi-peak-directional,6%-9%,2,Phenom 300,Phenom 300
Houston -> Pittsburgh,Apr,6.78,multi-peak-directional,6%-9%,2,Phenom 300,Phenom 300
Houston -> Pittsburgh,May,10.17,multi-peak-directional,9%-12%,3,Phenom 300,Phenom 300
Houston -> Pittsburgh,Jun,0.0,multi-peak-directional,< 4%,0,Phenom 300,Phenom 300
Houston -> Pittsburgh,Jul,10.17,multi-peak-directional,9%-12%,3,Phenom 300,Phenom 300
Houston -> Pittsburgh,Aug,10.17,multi-peak-directional,9%-12%,3,Phenom 300,Phenom 300
Houston -> Pittsburgh,Sep,6.78,multi-peak-directional,6%-9%,2,Phenom 300,Phenom 300
Houston -> Pittsburgh,Oct,8.47,multi-peak-directional,6%-9%,2,Phenom 300,Phenom 300
Houston -> Pittsburgh,Nov,8.47,multi-peak-directional,6%-9%,2,Phenom 300,Phenom 300
Houston -> Pittsburgh,Dec,8.47,multi-peak-directional,6%-9%,2,Phenom 300,Phenom 300
Houston -> St. Louis,Jan,3.83,multi-peak-directional,< 4%,0,Phenom 300,Phenom 300
Houston -> St. Louis,Feb,11.48,multi-peak-directional,9%-12%,3,Phenom 300,Phenom 300
Houston -> St. Louis,Mar,8.2,multi-peak-directional,6%-9%,2,Phenom 300,Phenom 300
Houston -> St. Louis,Apr,10.38,multi-peak-directional,9%-12%,3,Phenom 300,Phenom 300
Houston -> St. Louis,May,8.2,multi-peak-directional,6%-9%,2,Phenom 300,Phenom 300
Houston -> St. Louis,Jun,7.1,multi-peak-directional,6%-9%,2,Phenom 300,Phenom 300
Houston -> St. Louis,Jul,6.01,multi-peak-directional,6%-9%,2,Phenom 300,Phenom 300
Houston -> St. Louis,Aug,5.46,multi-peak-directional,4%-6%,1,Phenom 300,Phenom 300
Houston -> St. Louis,Sep,4.92,multi-peak-directional,4%-6%,1,Phenom 300,Phenom 300
Houston -> St. Louis,Oct,11.48,multi-peak-directional,9%-12%,3,Phenom 300,Phenom 300
Houston -> St. Louis,Nov,9.84,multi-peak-directional,9%-12%,3,Phenom 300,Phenom 300
Houston -> St. Louis,Dec,13.11,multi-peak-directional,12%-15%,4,Phenom 300,Phenom 300
LA Basin -> Chicago,Jan,6.11,multi-peak-directional,6%-9%,2,Phenom 300,Phenom 300
LA Basin -> Chicago,Feb,10.0,multi-peak-directional,9%-12%,3,Phenom 300,Phenom 300
LA Basin -> Chicago,Mar,9.44,multi-peak-directional,9%-12%,3,Phenom 300,Phenom 300
LA Basin -> Chicago,Apr,10.0,multi-peak-directional,9%-12%,3,Phenom 300,Phenom 300
LA Basin -> Chicago,May,11.11,multi-peak-directional,9%-12%,3,Phenom 300,Phenom 300
LA Basin -> Chicago,Jun,7.22,multi-peak-directional,6%-9%,2,Phenom 300,Phenom 300
LA Basin -> Chicago,Jul,4.44,multi-peak-directional,4%-6%,1,Phenom 300,Phenom 300
LA Basin -> Chicago,Aug,5.0,multi-peak-directional,4%-6%,1,Phenom 300,Phenom 300
LA Basin -> Chicago,Sep,11.11,multi-peak-directional,9%-12%,3,Phenom 300,Phenom 300
LA Basin -> Chicago,Oct,7.22,multi-peak-directional,6%-9%,2,Phenom 300,Phenom 300
LA Basin -> Chicago,Nov,11.11,multi-peak-directional,9%-12%,3,Phenom 300,Phenom 300
LA Basin -> Chicago,Dec,7.22,multi-peak-directional,6%-9%,2,Phenom 300,Phenom 300
LA Basin -> Dallas,Jan,8.71,multi-peak-directional,6%-9%,2,Phenom 300,Phenom 300
LA Basin -> Dallas,Feb,6.3,multi-peak-directional,6%-9%,2,Phenom 300,Phenom 300
LA Basin -> Dallas,Mar,8.98,multi-peak-directional,6%-9%,2,Phenom 300,Phenom 300
LA Basin -> Dallas,Apr,9.92,multi-peak-directional,9%-12%,3,Phenom 300,Phenom 300
LA Basin -> Dallas,May,7.91,multi-peak-directional,6%-9%,2,Phenom 300,Phenom 300
LA Basin -> Dallas,Jun,9.12,multi-peak-directional,9%-12%,3,Phenom 300,Phenom 300
LA Basin -> Dallas,Jul,4.56,multi-peak-directional,4%-6%,1,Phenom 300,Phenom 300
LA Basin -> Dallas,Aug,6.57,multi-peak-directional,6%-9%,2,Phenom 300,Phenom 300
LA Basin -> Dallas,Sep,8.98,multi-peak-directional,6%-9%,2,Phenom 300,Phenom 300
LA Basin -> Dallas,Oct,10.32,multi-peak-directional,9%-12%,3,Phenom 300,Phenom 300
LA Basin -> Dallas,Nov,9.38,multi-peak-directional,9%-12%,3,Phenom 300,Phenom 300
LA Basin -> Dallas,Dec,9.25,multi-peak-directional,9%-12%,3,Phenom 300,Phenom 300
LA Basin -> Denver,Jan,10.0,multi-peak-directional,9%-12%,3,Phenom 300,Phenom 300
LA Basin -> Denver,Feb,9.08,multi-peak-directional,9%-12%,3,Phenom 300,Phenom 300
LA Basin -> Denver,Mar,10.71,multi-peak-directional,9%-12%,3,Phenom 300,Phenom 300
LA Basin -> Denver,Apr,6.89,multi-peak-directional,6%-9%,2,Phenom 300,Phenom 300
LA Basin -> Denver,May,6.48,multi-peak-directional,6%-9%,2,Phenom 300,Phenom 300
LA Basin -> Denver,Jun,6.53,multi-peak-directional,6%-9%,2,Phenom 300,Phenom 300
LA Basin -> Denver,Jul,9.44,multi-peak-directional,9%-12%,3,Phenom 300,Phenom 300
LA Basin -> Denver,Aug,10.61,multi-peak-directional,9%-12%,3,Phenom 300,Phenom 300
LA Basin -> Denver,Sep,6.84,multi-peak-directional,6%-9%,2,Phenom 300,Phenom 300
LA Basin -> Denver,Oct,6.94,multi-peak-directional,6%-9%,2,Phenom 300,Phenom 300
LA Basin -> Denver,Nov,6.94,multi-peak-directional,6%-9%,2,Phenom 300,Phenom 300
LA Basin -> Denver,Dec,9.54,multi-peak-directional,9%-12%,3,Phenom 300,Phenom 300
LA Basin -> Minneapolis,Jan,8.13,multi-peak-directional,6%-9%,2,Phenom 300,Phenom 300
LA Basin -> Minneapolis,Feb,10.53,multi-peak-directional,9%-12%,3,Phenom 300,Phenom 300
LA Basin -> Minneapolis,Mar,7.18,multi-peak-directional,6%-9%,2,Phenom 300,Phenom 300
LA Basin -> Minneapolis,Apr,6.22,multi-peak-directional,6%-9%,2,Phenom 300,Phenom 300
LA Basin -> Minneapolis,May,7.66,multi-peak-directional,6%-9%,2,Phenom 300,Phenom 300
LA Basin -> Minneapolis,Jun,8.61,multi-peak-directional,6%-9%,2,Phenom 300,Phenom 300
LA Basin -> Minneapolis,Jul,10.05,multi-peak-directional,9%-12%,3,Phenom 300,Phenom 300
LA Basin -> Minneapolis,Aug,10.53,multi-peak-directional,9%-12%,3,Phenom 300,Phenom 300
LA Basin -> Minneapolis,Sep,10.53,multi-peak-directional,9%-12%,3,Phenom 300,Phenom 300
LA Basin -> Minneapolis,Oct,11.48,multi-peak-directional,9%-12%,3,Phenom 300,Phenom 300
LA Basin -> Minneapolis,Nov,3.35,multi-peak-directional,< 4%,0,Phenom 300,Phenom 300
LA Basin -> Minneapolis,Dec,5.74,multi-peak-directional,4%-6%,1,Phenom 300,Phenom 300
LA Basin -> Nashville,Jan,6.45,multi-peak-directional,6%-9%,2,Phenom 300,Phenom 300
LA Basin -> Nashville,Feb,8.06,multi-peak-directional,6%-9%,2,Phenom 300,Phenom 300
LA Basin -> Nashville,Mar,11.29,multi-peak-directional,9%-12%,3,Phenom 300,Phenom 300
LA Basin -> Nashville,Apr,9.68,multi-peak-directional,9%-12%,3,Phenom 300,Phenom 300
LA Basin -> Nashville,May,4.84,multi-peak-directional,4%-6%,1,Phenom 300,Phenom 300
LA Basin -> Nashville,Jun,3.23,multi-peak-directional,< 4%,0,Phenom 300,Phenom 300
LA Basin -> Nashville,Jul,6.45,multi-peak-directional,6%-9%,2,Phenom 300,Phenom 300
LA Basin -> Nashville,Aug,9.68,multi-peak-directional,9%-12%,3,Phenom 300,Phenom 300
LA Basin -> Nashville,Sep,4.84,multi-peak-directional,4%-6%,1,Phenom 300,Phenom 300
LA Basin -> Nashville,Oct,20.97,multi-peak-directional,> 15%,5,Phenom 300,Phenom 300
LA Basin -> Nashville,Nov,9.68,multi-peak-directional,9%-12%,3,Phenom 300,Phenom 300
LA Basin -> Nashville,Dec,4.84,multi-peak-directional,4%-6%,1,Phenom 300,Phenom 300
LA Basin -> San Antonio,Jan,4.49,multi-peak-directional,4%-6%,1,Phenom 300,Phenom 300
LA Basin -> San Antonio,Feb,4.78,multi-peak-directional,4%-6%,1,Phenom 300,Phenom 300
LA Basin -> San Antonio,Mar,10.11,multi-peak-directional,9%-12%,3,Phenom 300,Phenom 300
LA Basin -> San Antonio,Apr,10.67,multi-peak-directional,9%-12%,3,Phenom 300,Phenom 300
LA Basin -> San Antonio,May,8.99,multi-peak-directional,6%-9%,2,Phenom 300,Phenom 300
LA Basin -> San Antonio,Jun,10.67,multi-peak-directional,9%-12%,3,Phenom 300,Phenom 300
LA Basin -> San Antonio,Jul,8.15,multi-peak-directional,6%-9%,2,Phenom 300,Phenom 300
LA Basin -> San Antonio,Aug,7.02,multi-peak-directional,6%-9%,2,Phenom 300,Phenom 300
LA Basin -> San Antonio,Sep,7.58,multi-peak-directional,6%-9%,2,Phenom 300,Phenom 300
LA Basin -> San Antonio,Oct,9.27,multi-peak-directional,9%-12%,3,Phenom 300,Phenom 300
LA Basin -> San Antonio,Nov,9.83,multi-peak-directional,9%-12%,3,Phenom 300,Phenom 300
LA Basin -> San Antonio,Dec,8.43,multi-peak-directional,6%-9%,2,Phenom 300,Phenom 300
LA Basin -> Seattle,Jan,7.86,multi-peak-directional,6%-9%,2,Phenom 300,Phenom 300
LA Basin -> Seattle,Feb,7.18,multi-peak-directional,6%-9%,2,Phenom 300,Phenom 300
LA Basin -> Seattle,Mar,8.64,multi-peak-directional,6%-9%,2,Phenom 300,Phenom 300
LA Basin -> Seattle,Apr,7.38,multi-peak-directional,6%-9%,2,Phenom 300,Phenom 300
LA Basin -> Seattle,May,9.42,multi-peak-directional,9%-12%,3,Phenom 300,Phenom 300
LA Basin -> Seattle,Jun,8.25,multi-peak-directional,6%-9%,2,Phenom 300,Phenom 300
LA Basin -> Seattle,Jul,8.83,multi-peak-directional,6%-9%,2,Phenom 300,Phenom 300
LA Basin -> Seattle,Aug,10.0,multi-peak-directional,9%-12%,3,Phenom 300,Phenom 300
LA Basin -> Seattle,Sep,7.28,multi-peak-directional,6%-9%,2,Phenom 300,Phenom 300
LA Basin -> Seattle,Oct,9.32,multi-peak-directional,9%-12%,3,Phenom 300,Phenom 300
LA Basin -> Seattle,Nov,7.28,multi-peak-directional,6%-9%,2,Phenom 300,Phenom 300
LA Basin -> Seattle,Dec,8.54,multi-peak-directional,6%-9%,2,Phenom 300,Phenom 300
LA Basin -> St. Louis,Jan,8.41,multi-peak-directional,6%-9%,2,Phenom 300,Phenom 300
LA Basin -> St. Louis,Feb,9.01,multi-peak-directional,9%-12%,3,Phenom 300,Phenom 300
LA Basin -> St. Louis,Mar,9.01,multi-peak-directional,9%-12%,3,Phenom 300,Phenom 300
LA Basin -> St. Louis,Apr,7.51,multi-peak-directional,6%-9%,2,Phenom 300,Phenom 300
LA Basin -> St. Louis,May,10.81,multi-peak-directional,9%-12%,3,Phenom 300,Phenom 300
LA Basin -> St. Louis,Jun,6.01,multi-peak-directional,6%-9%,2,Phenom 300,Phenom 300
LA Basin -> St. Louis,Jul,5.41,multi-peak-directional,4%-6%,1,Phenom 300,Phenom 300
LA Basin -> St. Louis,Aug,7.21,multi-peak-directional,6%-9%,2,Phenom 300,Phenom 300
LA Basin -> St. Louis,Sep,10.51,multi-peak-directional,9%-12%,3,Phenom 300,Phenom 300
LA Basin -> St. Louis,Oct,11.11,multi-peak-directional,9%-12%,3,Phenom 300,Phenom 300
LA Basin -> St. Louis,Nov,9.01,multi-peak-directional,9%-12%,3,Phenom 300,Phenom 300
LA Basin -> St. Louis,Dec,6.01,multi-peak-directional,6%-9%,2,Phenom 300,Phenom 300
Minneapolis -> Denver,Jan,6.72,multi-peak-directional,6%-9%,2,Phenom 300,Phenom 300
Minneapolis -> Denver,Feb,7.54,multi-peak-directional,6%-9%,2,Phenom 300,Phenom 300
Minneapolis -> Denver,Mar,7.96,multi-peak-directional,6%-9%,2,Phenom 300,Phenom 300
Minneapolis -> Denver,Apr,6.31,multi-peak-directional,6%-9%,2,Phenom 300,Phenom 300
Minneapolis -> Denver,May,5.21,multi-peak-directional,4%-6%,1,Phenom 300,Phenom 300
Minneapolis -> Denver,Jun,9.19,multi-peak-directional,9%-12%,3,Phenom 300,Phenom 300
Minneapolis -> Denver,Jul,10.15,multi-peak-directional,9%-12%,3,Phenom 300,Phenom 300
Minneapolis -> Denver,Aug,13.58,multi-peak-directional,12%-15%,4,Phenom 300,Phenom 300
Minneapolis -> Denver,Sep,10.01,multi-peak-directional,9%-12%,3,Phenom 300,Phenom 300
Minneapolis -> Denver,Oct,8.23,multi-peak-directional,6%-9%,2,Phenom 300,Phenom 300
Minneapolis -> Denver,Nov,6.31,multi-peak-directional,6%-9%,2,Phenom 300,Phenom 300
Minneapolis -> Denver,Dec,8.78,multi-peak-directional,6%-9%,2,Phenom 300,Phenom 300
Minneapolis -> LA Basin,Jan,8.2,multi-peak-directional,6%-9%,2,Phenom 300,Phenom 300
Minneapolis -> LA Basin,Feb,12.02,multi-peak-directional,12%-15%,4,Phenom 300,Phenom 300
Minneapolis -> LA Basin,Mar,6.01,multi-peak-directional,6%-9%,2,Phenom 300,Phenom 300
Minneapolis -> LA Basin,Apr,4.92,multi-peak-directional,4%-6%,1,Phenom 300,Phenom 300
Minneapolis -> LA Basin,May,10.38,multi-peak-directional,9%-12%,3,Phenom 300,Phenom 300
Minneapolis -> LA Basin,Jun,7.1,multi-peak-directional,6%-9%,2,Phenom 300,Phenom 300
Minneapolis -> LA Basin,Jul,7.1,multi-peak-directional,6%-9%,2,Phenom 300,Phenom 300
Minneapolis -> LA Basin,Aug,4.92,multi-peak-directional,4%-6%,1,Phenom 300,Phenom 300
Minneapolis -> LA Basin,Sep,12.57,multi-peak-directional,12%-15%,4,Phenom 300,Phenom 300
Minneapolis -> LA Basin,Oct,12.02,multi-peak-directional,12%-15%,4,Phenom 300,Phenom 300
Minneapolis -> LA Basin,Nov,8.74,multi-peak-directional,6%-9%,2,Phenom 300,Phenom 300
Minneapolis -> LA Basin,Dec,6.01,multi-peak-directional,6%-9%,2,Phenom 300,Phenom 300
Minneapolis -> Nashville,Jan,5.21,multi-peak-directional,4%-6%,1,Phenom 300,Phenom 300
Minneapolis -> Nashville,Feb,3.12,multi-peak-directional,< 4%,0,Phenom 300,Phenom 300
Minneapolis -> Nashville,Mar,8.33,multi-peak-directional,6%-9%,2,Phenom 300,Phenom 300
Minneapolis -> Nashville,Apr,7.29,multi-peak-directional,6%-9%,2,Phenom 300,Phenom 300
Minneapolis -> Nashville,May,9.38,multi-peak-directional,9%-12%,3,Phenom 300,Phenom 300
Minneapolis -> Nashville,Jun,11.46,multi-peak-directional,9%-12%,3,Phenom 300,Phenom 300
Minneapolis -> Nashville,Jul,9.38,multi-peak-directional,9%-12%,3,Phenom 300,Phenom 300
Minneapolis -> Nashville,Aug,7.29,multi-peak-directional,6%-9%,2,Phenom 300,Phenom 300
Minneapolis -> Nashville,Sep,9.38,multi-peak-directional,9%-12%,3,Phenom 300,Phenom 300
Minneapolis -> Nashville,Oct,9.38,multi-peak-directional,9%-12%,3,Phenom 300,Phenom 300
Minneapolis -> Nashville,Nov,8.33,multi-peak-directional,6%-9%,2,Phenom 300,Phenom 300
Minneapolis -> Nashville,Dec,11.46,multi-peak-directional,9%-12%,3,Phenom 300,Phenom 300
Minneapolis -> North Florida,Jan,4.1,multi-peak-directional,4%-6%,1,Phenom 300,Phenom 300
Minneapolis -> North Florida,Feb,7.38,multi-peak-directional,6%-9%,2,Phenom 300,Phenom 300
Minneapolis -> North Florida,Mar,9.84,multi-peak-directional,9%-12%,3,Phenom 300,Phenom 300
Minneapolis -> North Florida,Apr,9.84,multi-peak-directional,9%-12%,3,Phenom 300,Phenom 300
Minneapolis -> North Florida,May,4.1,multi-peak-directional,4%-6%,1,Phenom 300,Phenom 300
Minneapolis -> North Florida,Jun,9.84,multi-peak-directional,9%-12%,3,Phenom 300,Phenom 300
Minneapolis -> North Florida,Jul,7.38,multi-peak-directional,6%-9%,2,Phenom 300,Phenom 300
Minneapolis -> North Florida,Aug,10.66,multi-peak-directional,9%-12%,3,Phenom 300,Phenom 300
Minneapolis -> North Florida,Sep,4.92,multi-peak-directional,4%-6%,1,Phenom 300,Phenom 300
Minneapolis -> North Florida,Oct,9.02,multi-peak-directional,9%-12%,3,Phenom 300,Phenom 300
Minneapolis -> North Florida,Nov,6.56,multi-peak-directional,6%-9%,2,Phenom 300,Phenom 300
Minneapolis -> North Florida,Dec,16.39,multi-peak-directional,> 15%,5,Phenom 300,Phenom 300
Minneapolis -> San Antonio,Jan,5.62,multi-peak-directional,4%-6%,1,Phenom 300,Phenom 300
Minneapolis -> San Antonio,Feb,7.87,multi-peak-directional,6%-9%,2,Phenom 300,Phenom 300
Minneapolis -> San Antonio,Mar,4.49,multi-peak-directional,4%-6%,1,Phenom 300,Phenom 300
Minneapolis -> San Antonio,Apr,13.48,multi-peak-directional,12%-15%,4,Phenom 300,Phenom 300
Minneapolis -> San Antonio,May,14.61,multi-peak-directional,12%-15%,4,Phenom 300,Phenom 300
Minneapolis -> San Antonio,Jun,5.62,multi-peak-directional,4%-6%,1,Phenom 300,Phenom 300
Minneapolis -> San Antonio,Jul,8.99,multi-peak-directional,6%-9%,2,Phenom 300,Phenom 300
Minneapolis -> San Antonio,Aug,8.99,multi-peak-directional,6%-9%,2,Phenom 300,Phenom 300
Minneapolis -> San Antonio,Sep,4.49,multi-peak-directional,4%-6%,1,Phenom 300,Phenom 300
Minneapolis -> San Antonio,Oct,7.87,multi-peak-directional,6%-9%,2,Phenom 300,Phenom 300
Minneapolis -> San Antonio,Nov,14.61,multi-peak-directional,12%-15%,4,Phenom 300,Phenom 300
Minneapolis -> San Antonio,Dec,3.37,multi-peak-directional,< 4%,0,Phenom 300,Phenom 300
Nashville -> Chicago,Jan,4.0,multi-peak-directional,4%-6%,1,Phenom 300,Phenom 300
Nashville -> Chicago,Feb,10.0,multi-peak-directional,9%-12%,3,Phenom 300,Phenom 300
Nashville -> Chicago,Mar,12.0,multi-peak-directional,12%-15%,4,Phenom 300,Phenom 300
Nashville -> Chicago,Apr,4.0,multi-peak-directional,4%-6%,1,Phenom 300,Phenom 300
Nashville -> Chicago,May,2.0,multi-peak-directional,< 4%,0,Phenom 300,Phenom 300
Nashville -> Chicago,Jun,2.0,multi-peak-directional,< 4%,0,Phenom 300,Phenom 300
Nashville -> Chicago,Jul,12.0,multi-peak-directional,12%-15%,4,Phenom 300,Phenom 300
Nashville -> Chicago,Aug,6.0,multi-peak-directional,6%-9%,2,Phenom 300,Phenom 300
Nashville -> Chicago,Sep,16.0,multi-peak-directional,> 15%,5,Phenom 300,Phenom 300
Nashville -> Chicago,Oct,6.0,multi-peak-directional,6%-9%,2,Phenom 300,Phenom 300
Nashville -> Chicago,Nov,18.0,multi-peak-directional,> 15%,5,Phenom 300,Phenom 300
Nashville -> Chicago,Dec,8.0,multi-peak-directional,6%-9%,2,Phenom 300,Phenom 300
Nashville -> Dallas,Jan,9.32,multi-peak-directional,9%-12%,3,Phenom 300,Phenom 300
Nashville -> Dallas,Feb,6.82,multi-peak-directional,6%-9%,2,Phenom 300,Phenom 300
Nashville -> Dallas,Mar,7.05,multi-peak-directional,6%-9%,2,Phenom 300,Phenom 300
Nashville -> Dallas,Apr,7.5,multi-peak-directional,6%-9%,2,Phenom 300,Phenom 300
Nashville -> Dallas,May,11.36,multi-peak-directional,9%-12%,3,Phenom 300,Phenom 300
Nashville -> Dallas,Jun,5.0,multi-peak-directional,4%-6%,1,Phenom 300,Phenom 300
Nashville -> Dallas,Jul,7.95,multi-peak-directional,6%-9%,2,Phenom 300,Phenom 300
Nashville -> Dallas,Aug,7.5,multi-peak-directional,6%-9%,2,Phenom 300,Phenom 300
Nashville -> Dallas,Sep,8.64,multi-peak-directional,6%-9%,2,Phenom 300,Phenom 300
Nashville -> Dallas,Oct,10.45,multi-peak-directional,9%-12%,3,Phenom 300,Phenom 300
Nashville -> Dallas,Nov,10.45,multi-peak-directional,9%-12%,3,Phenom 300,Phenom 300
Nashville -> Dallas,Dec,7.95,multi-peak-directional,6%-9%,2,Phenom 300,Phenom 300
Nashville -> Denver,Jan,6.42,multi-peak-directional,6%-9%,2,Phenom 300,Phenom 300
Nashville -> Denver,Feb,8.68,multi-peak-directional,6%-9%,2,Phenom 300,Phenom 300
Nashville -> Denver,Mar,12.08,multi-peak-directional,12%-15%,4,Phenom 300,Phenom 300
Nashville -> Denver,Apr,9.43,multi-peak-directional,9%-12%,3,Phenom 300,Phenom 300
Nashville -> Denver,May,9.06,multi-peak-directional,9%-12%,3,Phenom 300,Phenom 300
Nashville -> Denver,Jun,8.68,multi-peak-directional,6%-9%,2,Phenom 300,Phenom 300
Nashville -> Denver,Jul,7.92,multi-peak-directional,6%-9%,2,Phenom 300,Phenom 300
Nashville -> Denver,Aug,8.68,multi-peak-directional,6%-9%,2,Phenom 300,Phenom 300
Nashville -> Denver,Sep,7.92,multi-peak-directional,6%-9%,2,Phenom 300,Phenom 300
Nashville -> Denver,Oct,8.3,multi-peak-directional,6%-9%,2,Phenom 300,Phenom 300
Nashville -> Denver,Nov,4.15,multi-peak-directional,4%-6%,1,Phenom 300,Phenom 300
Nashville -> Denver,Dec,8.68,multi-peak-directional,6%-9%,2,Phenom 300,Phenom 300
Nashville -> Houston,Jan,7.32,multi-peak-directional,6%-9%,2,Phenom 300,Phenom 300
Nashville -> Houston,Feb,5.85,multi-peak-directional,4%-6%,1,Phenom 300,Phenom 300
Nashville -> Houston,Mar,11.71,multi-peak-directional,9%-12%,3,Phenom 300,Phenom 300
Nashville -> Houston,Apr,11.22,multi-peak-directional,9%-12%,3,Phenom 300,Phenom 300
Nashville -> Houston,May,14.15,multi-peak-directional,12%-15%,4,Phenom 300,Phenom 300
