corridor,month,density_pct,cluster_label
Minneapolis -> Seattle,Aug,13.84,summer-peak
Minneapolis -> Seattle,Sep,10.69,summer-peak
Minneapolis -> Seattle,Oct,10.06,summer-peak
Minneapolis -> Seattle,Nov,5.03,summer-peak
Minneapolis -> Seattle,Dec,3.77,summer-peak
Nashville -> Charlotte,Jan,2.94,summer-peak
Nashville -> Charlotte,Feb,0.0,summer-peak
Nashville -> Charlotte,Mar,2.94,summer-peak
Nashville -> Charlotte,Apr,5.88,summer-peak
Nashville -> Charlotte,May,17.65,summer-peak
Nashville -> Charlotte,Jun,8.82,summer-peak
Nashville -> Charlotte,Jul,8.82,summer-peak
Nashville -> Charlotte,Aug,17.65,summer-peak
Nashville -> Charlotte,Sep,20.59,summer-peak
Nashville -> Charlotte,Oct,5.88,summer-peak
Nashville -> Charlotte,Nov,5.88,summer-peak
Nashville -> Charlotte,Dec,2.94,summer-peak
Nashville -> Detroit,Jan,3.23,summer-peak
Nashville -> Detroit,Feb,9.68,summer-peak
Nashville -> Detroit,Mar,9.68,summer-peak
Nashville -> Detroit,Apr,6.45,summer-peak
Nashville -> Detroit,May,6.45,summer-peak
Nashville -> Detroit,Jun,12.9,summer-peak
Nashville -> Detroit,Jul,16.13,summer-peak
Nashville -> Detroit,Aug,22.58,summer-peak
Nashville -> Detroit,Sep,3.23,summer-peak
Nashville -> Detroit,Oct,6.45,summer-peak
Nashville -> Detroit,Nov,3.23,summer-peak
Nashville -> Detroit,Dec,0.0,summer-peak
North Florida -> Denver,Jan,7.23,summer-peak
North Florida -> Denver,Feb,8.43,summer-peak
North Florida -> Denver,Mar,13.25,summer-peak
North Florida -> Denver,Apr,2.41,summer-peak
North Florida -> Denver,May,9.64,summer-peak
North Florida -> Denver,Jun,14.46,summer-peak
North Florida -> Denver,Jul,13.25,summer-peak
North Florida -> Denver,Aug,6.02,summer-peak
North Florida -> Denver,Sep,13.25,summer-peak
North Florida -> Denver,Oct,3.61,summer-peak
North Florida -> Denver,Nov,4.82,summer-peak
North Florida -> Denver,Dec,3.61,summer-peak
Philadelphia -> Denver,Jan,0.0,summer-peak
Philadelphia -> Denver,Feb,0.0,summer-peak
Philadelphia -> Denver,Mar,0.0,summer-peak
Philadelphia -> Denver,Apr,4.35,summer-peak
Philadelphia -> Denver,May,8.7,summer-peak
Philadelphia -> Denver,Jun,17.39,summer-peak
Philadelphia -> Denver,Jul,34.78,summer-peak
Philadelphia -> Denver,Aug,8.7,summer-peak
Philadelphia -> Denver,Sep,13.04,summer-peak
Philadelphia -> Denver,Oct,8.7,summer-peak
Philadelphia -> Denver,Nov,0.0,summer-peak
Philadelphia -> Denver,Dec,4.35,summer-peak
Pittsburgh -> Boston,Jan,2.9,summer-peak
Pittsburgh -> Boston,Feb,4.35,summer-peak
Pittsburgh -> Boston,Mar,0.0,summer-peak
Pittsburgh -> Boston,Apr,5.8,summer-peak
Pittsburgh -> Boston,May,8.7,summer-peak
Pittsburgh -> Boston,Jun,10.14,summer-peak
Pittsburgh -> Boston,Jul,17.39,summer-peak
Pittsburgh -> Boston,Aug,24.64,summer-peak
Pittsburgh -> Boston,Sep,17.39,summer-peak
Pittsburgh -> Boston,Oct,4.35,summer-peak
Pittsburgh -> Boston,Nov,1.45,summer-peak
Pittsburgh -> Boston,Dec,2.9,summer-peak
Pittsburgh -> Minneapolis,Jan,3.82,summer-peak
Pittsburgh -> Minneapolis,Feb,7.64,summer-peak
Pittsburgh -> Minneapolis,Mar,7.64,summer-peak
Pittsburgh -> Minneapolis,Apr,6.37,summer-peak
Pittsburgh -> Minneapolis,May,7.64,summer-peak
Pittsburgh -> Minneapolis,Jun,11.46,summer-peak
Pittsburgh -> Minneapolis,Jul,13.38,summer-peak
Pittsburgh -> Minneapolis,Aug,6.37,summer-peak
Pittsburgh -> Minneapolis,Sep,14.65,summer-peak
Pittsburgh -> Minneapolis,Oct,7.64,summer-peak
Pittsburgh -> Minneapolis,Nov,5.1,summer-peak
Pittsburgh -> Minneapolis,Dec,8.28,summer-peak
Seattle -> Bay Area,Jan,6.81,summer-peak
Seattle -> Bay Area,Feb,7.66,summer-peak
Seattle -> Bay Area,Mar,5.11,summer-peak
Seattle -> Bay Area,Apr,7.09,summer-peak
Seattle -> Bay Area,May,9.5,summer-peak
Seattle -> Bay Area,Jun,8.94,summer-peak
Seattle -> Bay Area,Jul,12.2,summer-peak
Seattle -> Bay Area,Aug,11.91,summer-peak
Seattle -> Bay Area,Sep,10.64,summer-peak
Seattle -> Bay Area,Oct,7.52,summer-peak
Seattle -> Bay Area,Nov,5.67,summer-peak
Seattle -> Bay Area,Dec,6.95,summer-peak
Seattle -> Chicago,Jan,3.49,summer-peak
Seattle -> Chicago,Feb,2.33,summer-peak
Seattle -> Chicago,Mar,3.49,summer-peak
Seattle -> Chicago,Apr,10.47,summer-peak
Seattle -> Chicago,May,4.65,summer-peak
Seattle -> Chicago,Jun,11.63,summer-peak
Seattle -> Chicago,Jul,15.12,summer-peak
Seattle -> Chicago,Aug,11.63,summer-peak
Seattle -> Chicago,Sep,11.63,summer-peak
Seattle -> Chicago,Oct,6.98,summer-peak
Seattle -> Chicago,Nov,9.3,summer-peak
Seattle -> Chicago,Dec,9.3,summer-peak
Seattle -> Dallas,Jan,4.69,summer-peak
Seattle -> Dallas,Feb,7.03,summer-peak
Seattle -> Dallas,Mar,5.47,summer-peak
Seattle -> Dallas,Apr,9.38,summer-peak
Seattle -> Dallas,May,7.81,summer-peak
Seattle -> Dallas,Jun,7.81,summer-peak
Seattle -> Dallas,Jul,13.28,summer-peak
Seattle -> Dallas,Aug,12.5,summer-peak
Seattle -> Dallas,Sep,10.94,summer-peak
Seattle -> Dallas,Oct,7.03,summer-peak
Seattle -> Dallas,Nov,8.59,summer-peak
Seattle -> Dallas,Dec,5.47,summer-peak
Seattle -> Denver,Jan,6.34,summer-peak
Seattle -> Denver,Feb,3.89,summer-peak
Seattle -> Denver,Mar,8.38,summer-peak
Seattle -> Denver,Apr,6.34,summer-peak
Seattle -> Denver,May,6.95,summer-peak
Seattle -> Denver,Jun,10.02,summer-peak
Seattle -> Denver,Jul,13.5,summer-peak
Seattle -> Denver,Aug,14.72,summer-peak
Seattle -> Denver,Sep,11.25,summer-peak
Seattle -> Denver,Oct,7.57,summer-peak
Seattle -> Denver,Nov,6.13,summer-peak
Seattle -> Denver,Dec,4.91,summer-peak
Seattle -> Detroit,Jan,8.0,summer-peak
Seattle -> Detroit,Feb,4.0,summer-peak
Seattle -> Detroit,Mar,12.0,summer-peak
Seattle -> Detroit,Apr,0.0,summer-peak
Seattle -> Detroit,May,8.0,summer-peak
Seattle -> Detroit,Jun,8.0,summer-peak
Seattle -> Detroit,Jul,12.0,summer-peak
Seattle -> Detroit,Aug,16.0,summer-peak
Seattle -> Detroit,Sep,24.0,summer-peak
Seattle -> Detroit,Oct,4.0,summer-peak
Seattle -> Detroit,Nov,0.0,summer-peak
Seattle -> Detroit,Dec,4.0,summer-peak
Seattle -> Minneapolis,Jan,4.7,summer-peak
Seattle -> Minneapolis,Feb,6.71,summer-peak
Seattle -> Minneapolis,Mar,4.03,summer-peak
Seattle -> Minneapolis,Apr,4.7,summer-peak
Seattle -> Minneapolis,May,4.03,summer-peak
Seattle -> Minneapolis,Jun,13.42,summer-peak
Seattle -> Minneapolis,Jul,16.78,summer-peak
Seattle -> Minneapolis,Aug,10.07,summer-peak
Seattle -> Minneapolis,Sep,14.09,summer-peak
Seattle -> Minneapolis,Oct,12.08,summer-peak
Seattle -> Minneapolis,Nov,2.68,summer-peak
Seattle -> Minneapolis,Dec,6.71,summer-peak
Seattle -> San Antonio,Jan,4.44,summer-peak
Seattle -> San Antonio,Feb,4.44,summer-peak
Seattle -> San Antonio,Mar,0.0,summer-peak
Seattle -> San Antonio,Apr,4.44,summer-peak
Seattle -> San Antonio,May,17.78,summer-peak
Seattle -> San Antonio,Jun,6.67,summer-peak
Seattle -> San Antonio,Jul,15.56,summer-peak
Seattle -> San Antonio,Aug,6.67,summer-peak
Seattle -> San Antonio,Sep,13.33,summer-peak
Seattle -> San Antonio,Oct,20.0,summer-peak
Seattle -> San Antonio,Nov,2.22,summer-peak
Seattle -> San Antonio,Dec,4.44,summer-peak
Seattle -> St. Louis,Jan,3.57,summer-peak
Seattle -> St. Louis,Feb,7.14,summer-peak
Seattle -> St. Louis,Mar,4.76,summer-peak
Seattle -> St. Louis,Apr,5.95,summer-peak
Seattle -> St. Louis,May,5.95,summer-peak
Seattle -> St. Louis,Jun,13.1,summer-peak
Seattle -> St. Louis,Jul,14.29,summer-peak
Seattle -> St. Louis,Aug,8.33,summer-peak
Seattle -> St. Louis,Sep,14.29,summer-peak
Seattle -> St. Louis,Oct,8.33,summer-peak
Seattle -> St. Louis,Nov,5.95,summer-peak
Seattle -> St. Louis,Dec,8.33,summer-peak
St. Louis -> Seattle,Jan,6.94,summer-peak
St. Louis -> Seattle,Feb,5.56,summer-peak
St. Louis -> Seattle,Mar,2.78,summer-peak
St. Louis -> Seattle,Apr,4.17,summer-peak
St. Louis -> Seattle,May,6.94,summer-peak
St. Louis -> Seattle,Jun,8.33,summer-peak
St. Louis -> Seattle,Jul,19.44,summer-peak
St. Louis -> Seattle,Aug,6.94,summer-peak
St. Louis -> Seattle,Sep,16.67,summer-peak
St. Louis -> Seattle,Oct,6.94,summer-peak
St. Louis -> Seattle,Nov,8.33,summer-peak
St. Louis -> Seattle,Dec,6.94,summer-peak
Atlanta -> Boston,Jan,3.85,core-utilization
Atlanta -> Boston,Feb,2.14,core-utilization
Atlanta -> Boston,Mar,3.42,core-utilization
Atlanta -> Boston,Apr,8.55,core-utilization
Atlanta -> Boston,May,8.12,core-utilization
Atlanta -> Boston,Jun,14.96,core-utilization
Atlanta -> Boston,Jul,11.97,core-utilization
Atlanta -> Boston,Aug,12.82,core-utilization
Atlanta -> Boston,Sep,10.68,core-utilization
Atlanta -> Boston,Oct,10.68,core-utilization
Atlanta -> Boston,Nov,9.83,core-utilization
Atlanta -> Boston,Dec,2.99,core-utilization
Atlanta -> Philadelphia,Jan,5.47,core-utilization
Atlanta -> Philadelphia,Feb,4.69,core-utilization
Atlanta -> Philadelphia,Mar,10.94,core-utilization
Atlanta -> Philadelphia,Apr,8.59,core-utilization
Atlanta -> Philadelphia,May,7.81,core-utilization
Atlanta -> Philadelphia,Jun,14.06,core-utilization
Atlanta -> Philadelphia,Jul,7.81,core-utilization
Atlanta -> Philadelphia,Aug,7.03,core-utilization
Atlanta -> Philadelphia,Sep,6.25,core-utilization
Atlanta -> Philadelphia,Oct,13.28,core-utilization
Atlanta -> Philadelphia,Nov,9.38,core-utilization
Atlanta -> Philadelphia,Dec,4.69,core-utilization
Atlanta -> Pittsburgh,Jan,8.0,core-utilization
Atlanta -> Pittsburgh,Feb,4.0,core-utilization
Atlanta -> Pittsburgh,Mar,4.0,core-utilization
Atlanta -> Pittsburgh,Apr,2.0,core-utilization
Atlanta -> Pittsburgh,May,6.0,core-utilization
Atlanta -> Pittsburgh,Jun,20.0,core-utilization
Atlanta -> Pittsburgh,Jul,4.0,core-utilization
Atlanta -> Pittsburgh,Aug,10.0,core-utilization
Atlanta -> Pittsburgh,Sep,10.0,core-utilization
Atlanta -> Pittsburgh,Oct,18.0,core-utilization
Atlanta -> Pittsburgh,Nov,4.0,core-utilization
Atlanta -> Pittsburgh,Dec,10.0,core-utilization
Bay Area -> Chicago,Jan,2.38,core-utilization
Bay Area -> Chicago,Feb,9.52,core-utilization
Bay Area -> Chicago,Mar,9.52,core-utilization
Bay Area -> Chicago,Apr,2.38,core-utilization
Bay Area -> Chicago,May,2.38,core-utilization
Bay Area -> Chicago,Jun,7.14,core-utilization
Bay Area -> Chicago,Jul,7.14,core-utilization
Bay Area -> Chicago,Aug,11.9,core-utilization
Bay Area -> Chicago,Sep,11.9,core-utilization
Bay Area -> Chicago,Oct,14.29,core-utilization
Bay Area -> Chicago,Nov,14.29,core-utilization
Bay Area -> Chicago,Dec,7.14,core-utilization
Bay Area -> Minneapolis,Jan,10.89,core-utilization
Bay Area -> Minneapolis,Feb,6.93,core-utilization
Bay Area -> Minneapolis,Mar,6.93,core-utilization
Bay Area -> Minneapolis,Apr,3.96,core-utilization
Bay Area -> Minneapolis,May,4.95,core-utilization
Bay Area -> Minneapolis,Jun,10.89,core-utilization
Bay Area -> Minneapolis,Jul,4.95,core-utilization
Bay Area -> Minneapolis,Aug,14.85,core-utilization
Bay Area -> Minneapolis,Sep,10.89,core-utilization
Bay Area -> Minneapolis,Oct,11.88,core-utilization
Bay Area -> Minneapolis,Nov,8.91,core-utilization
Bay Area -> Minneapolis,Dec,3.96,core-utilization
Bay Area -> St. Louis,Jan,6.02,core-utilization
Bay Area -> St. Louis,Feb,1.2,core-utilization
Bay Area -> St. Louis,Mar,7.23,core-utilization
Bay Area -> St. Louis,Apr,9.64,core-utilization
Bay Area -> St. Louis,May,9.64,core-utilization
Bay Area -> St. Louis,Jun,9.64,core-utilization
Bay Area -> St. Louis,Jul,8.43,core-utilization
Bay Area -> St. Louis,Aug,10.84,core-utilization
Bay Area -> St. Louis,Sep,13.25,core-utilization
Bay Area -> St. Louis,Oct,13.25,core-utilization
Bay Area -> St. Louis,Nov,7.23,core-utilization
Bay Area -> St. Louis,Dec,3.61,core-utilization
Boston -> Atlanta,Jan,2.99,core-utilization
Boston -> Atlanta,Feb,2.99,core-utilization
Boston -> Atlanta,Mar,4.27,core-utilization
Boston -> Atlanta,Apr,5.98,core-utilization
Boston -> Atlanta,May,8.97,core-utilization
Boston -> Atlanta,Jun,11.97,core-utilization
Boston -> Atlanta,Jul,10.26,core-utilization
Boston -> Atlanta,Aug,11.97,core-utilization
Boston -> Atlanta,Sep,14.96,core-utilization
Boston -> Atlanta,Oct,8.97,core-utilization
Boston -> Atlanta,Nov,10.26,core-utilization
Boston -> Atlanta,Dec,6.41,core-utilization
Boston -> Charlotte,Jan,3.59,core-utilization
Boston -> Charlotte,Feb,4.59,core-utilization
Boston -> Charlotte,Mar,5.99,core-utilization
Boston -> Charlotte,Apr,7.58,core-utilization
Boston -> Charlotte,May,10.58,core-utilization
Boston -> Charlotte,Jun,8.38,core-utilization
Boston -> Charlotte,Jul,11.98,core-utilization
Boston -> Charlotte,Aug,9.98,core-utilization
Boston -> Charlotte,Sep,10.38,core-utilization
Boston -> Charlotte,Oct,11.78,core-utilization
Boston -> Charlotte,Nov,8.38,core-utilization
Boston -> Charlotte,Dec,6.79,core-utilization
Boston -> Chicago,Jan,3.56,core-utilization
Boston -> Chicago,Feb,4.68,core-utilization
Boston -> Chicago,Mar,4.49,core-utilization
Boston -> Chicago,Apr,4.12,core-utilization
Boston -> Chicago,May,10.49,core-utilization
Boston -> Chicago,Jun,8.43,core-utilization
Boston -> Chicago,Jul,11.8,core-utilization
Boston -> Chicago,Aug,11.42,core-utilization
Boston -> Chicago,Sep,14.79,core-utilization
Boston -> Chicago,Oct,11.42,core-utilization
Boston -> Chicago,Nov,8.43,core-utilization
Boston -> Chicago,Dec,6.37,core-utilization
Boston -> Dallas,Jan,4.35,core-utilization
Boston -> Dallas,Feb,7.25,core-utilization
Boston -> Dallas,Mar,7.25,core-utilization
Boston -> Dallas,Apr,4.35,core-utilization
Boston -> Dallas,May,7.25,core-utilization
Boston -> Dallas,Jun,5.8,core-utilization
Boston -> Dallas,Jul,7.25,core-utilization
Boston -> Dallas,Aug,15.94,core-utilization
Boston -> Dallas,Sep,15.94,core-utilization
Boston -> Dallas,Oct,14.49,core-utilization
Boston -> Dallas,Nov,5.8,core-utilization
Boston -> Dallas,Dec,4.35,core-utilization
Boston -> Houston,Jan,10.64,core-utilization
Boston -> Houston,Feb,8.51,core-utilization
Boston -> Houston,Mar,2.13,core-utilization
Boston -> Houston,Apr,6.38,core-utilization
Boston -> Houston,May,2.13,core-utilization
Boston -> Houston,Jun,12.77,core-utilization
Boston -> Houston,Jul,6.38,core-utilization
Boston -> Houston,Aug,10.64,core-utilization
Boston -> Houston,Sep,6.38,core-utilization
Boston -> Houston,Oct,14.89,core-utilization
Boston -> Houston,Nov,10.64,core-utilization
Boston -> Houston,Dec,8.51,core-utilization
Boston -> St. Louis,Jan,6.0,core-utilization
Boston -> St. Louis,Feb,3.0,core-utilization
Boston -> St. Louis,Mar,5.5,core-utilization
Boston -> St. Louis,Apr,8.0,core-utilization
Boston -> St. Louis,May,7.5,core-utilization
Boston -> St. Louis,Jun,8.5,core-utilization
Boston -> St. Louis,Jul,9.0,core-utilization
Boston -> St. Louis,Aug,12.0,core-utilization
Boston -> St. Louis,Sep,11.5,core-utilization
Boston -> St. Louis,Oct,13.0,core-utilization
Boston -> St. Louis,Nov,10.5,core-utilization
Boston -> St. Louis,Dec,5.5,core-utilization
Charlotte -> Detroit,Jan,2.86,core-utilization
Charlotte -> Detroit,Feb,4.29,core-utilization
Charlotte -> Detroit,Mar,9.29,core-utilization
Charlotte -> Detroit,Apr,7.14,core-utilization
Charlotte -> Detroit,May,7.14,core-utilization
Charlotte -> Detroit,Jun,8.57,core-utilization
Charlotte -> Detroit,Jul,12.86,core-utilization
Charlotte -> Detroit,Aug,5.0,core-utilization
Charlotte -> Detroit,Sep,12.14,core-utilization
Charlotte -> Detroit,Oct,10.0,core-utilization
Charlotte -> Detroit,Nov,12.86,core-utilization
Charlotte -> Detroit,Dec,7.86,core-utilization
Charlotte -> Minneapolis,Jan,6.31,core-utilization
Charlotte -> Minneapolis,Feb,2.7,core-utilization
Charlotte -> Minneapolis,Mar,8.11,core-utilization
Charlotte -> Minneapolis,Apr,6.31,core-utilization
Charlotte -> Minneapolis,May,6.31,core-utilization
Charlotte -> Minneapolis,Jun,15.32,core-utilization
Charlotte -> Minneapolis,Jul,10.81,core-utilization
Charlotte -> Minneapolis,Aug,10.81,core-utilization
Charlotte -> Minneapolis,Sep,7.21,core-utilization
Charlotte -> Minneapolis,Oct,10.81,core-utilization
Charlotte -> Minneapolis,Nov,8.11,core-utilization
Charlotte -> Minneapolis,Dec,7.21,core-utilization
Charlotte -> New York City,Jan,4.7,core-utilization
Charlotte -> New York City,Feb,5.4,core-utilization
Charlotte -> New York City,Mar,6.45,core-utilization
Charlotte -> New York City,Apr,9.41,core-utilization
Charlotte -> New York City,May,8.89,core-utilization
Charlotte -> New York City,Jun,11.15,core-utilization
Charlotte -> New York City,Jul,7.67,core-utilization
Charlotte -> New York City,Aug,7.84,core-utilization
Charlotte -> New York City,Sep,9.93,core-utilization
Charlotte -> New York City,Oct,12.2,core-utilization
Charlotte -> New York City,Nov,9.41,core-utilization
Charlotte -> New York City,Dec,6.97,core-utilization
Charlotte -> Philadelphia,Jan,0.0,core-utilization
Charlotte -> Philadelphia,Feb,0.0,core-utilization
Charlotte -> Philadelphia,Mar,5.88,core-utilization
Charlotte -> Philadelphia,Apr,14.71,core-utilization
Charlotte -> Philadelphia,May,5.88,core-utilization
Charlotte -> Philadelphia,Jun,26.47,core-utilization
Charlotte -> Philadelphia,Jul,2.94,core-utilization
Charlotte -> Philadelphia,Aug,2.94,core-utilization
Charlotte -> Philadelphia,Sep,20.59,core-utilization
Charlotte -> Philadelphia,Oct,2.94,core-utilization
Charlotte -> Philadelphia,Nov,11.76,core-utilization
Charlotte -> Philadelphia,Dec,5.88,core-utilization
Charlotte -> Pittsburgh,Jan,0.0,core-utilization
Charlotte -> Pittsburgh,Feb,3.45,core-utilization
Charlotte -> Pittsburgh,Mar,0.0,core-utilization
Charlotte -> Pittsburgh,Apr,20.69,core-utilization
Charlotte -> Pittsburgh,May,13.79,core-utilization
Charlotte -> Pittsburgh,Jun,13.79,core-utilization
Charlotte -> Pittsburgh,Jul,3.45,core-utilization
Charlotte -> Pittsburgh,Aug,10.34,core-utilization
Charlotte -> Pittsburgh,Sep,3.45,core-utilization
Charlotte -> Pittsburgh,Oct,20.69,core-utilization
Charlotte -> Pittsburgh,Nov,3.45,core-utilization
Charlotte -> Pittsburgh,Dec,6.9,core-utilization
Chicago -> Boston,Jan,3.88,core-utilization
Chicago -> Boston,Feb,3.49,core-utilization
Chicago -> Boston,Mar,4.26,core-utilization
Chicago -> Boston,Apr,4.26,core-utilization
Chicago -> Boston,May,10.66,core-utilization
Chicago -> Boston,Jun,9.88,core-utilization
Chicago -> Boston,Jul,11.24,core-utilization
Chicago -> Boston,Aug,12.79,core-utilization
Chicago -> Boston,Sep,9.69,core-utilization
Chicago -> Boston,Oct,13.76,core-utilization
Chicago -> Boston,Nov,9.88,core-utilization
Chicago -> Boston,Dec,6.2,core-utilization
Chicago -> Charlotte,Jan,2.54,core-utilization
Chicago -> Charlotte,Feb,3.81,core-utilization
Chicago -> Charlotte,Mar,6.78,core-utilization
Chicago -> Charlotte,Apr,8.47,core-utilization
Chicago -> Charlotte,May,11.02,core-utilization
Chicago -> Charlotte,Jun,11.02,core-utilization
Chicago -> Charlotte,Jul,11.44,core-utilization
Chicago -> Charlotte,Aug,7.63,core-utilization
Chicago -> Charlotte,Sep,11.02,core-utilization
Chicago -> Charlotte,Oct,8.9,core-utilization
Chicago -> Charlotte,Nov,8.9,core-utilization
Chicago -> Charlotte,Dec,8.47,core-utilization
Chicago -> DMV,Jan,3.76,core-utilization
Chicago -> DMV,Feb,3.23,core-utilization
Chicago -> DMV,Mar,2.69,core-utilization
Chicago -> DMV,Apr,9.68,core-utilization
Chicago -> DMV,May,8.6,core-utilization
Chicago -> DMV,Jun,17.2,core-utilization
Chicago -> DMV,Jul,11.29,core-utilization
Chicago -> DMV,Aug,6.45,core-utilization
Chicago -> DMV,Sep,13.44,core-utilization
Chicago -> DMV,Oct,11.29,core-utilization
Chicago -> DMV,Nov,5.38,core-utilization
Chicago -> DMV,Dec,6.99,core-utilization
Chicago -> LA Basin,Jan,2.82,core-utilization
Chicago -> LA Basin,Feb,4.23,core-utilization
Chicago -> LA Basin,Mar,9.86,core-utilization
Chicago -> LA Basin,Apr,5.63,core-utilization
Chicago -> LA Basin,May,11.27,core-utilization
Chicago -> LA Basin,Jun,9.86,core-utilization
Chicago -> LA Basin,Jul,2.82,core-utilization
Chicago -> LA Basin,Aug,9.86,core-utilization
Chicago -> LA Basin,Sep,14.08,core-utilization
Chicago -> LA Basin,Oct,9.86,core-utilization
Chicago -> LA Basin,Nov,15.49,core-utilization
Chicago -> LA Basin,Dec,4.23,core-utilization
Chicago -> New York City,Jan,4.99,core-utilization
Chicago -> New York City,Feb,5.31,core-utilization
Chicago -> New York City,Mar,6.24,core-utilization
Chicago -> New York City,Apr,6.87,core-utilization
Chicago -> New York City,May,10.2,core-utilization
Chicago -> New York City,Jun,10.93,core-utilization
Chicago -> New York City,Jul,8.22,core-utilization
Chicago -> New York City,Aug,8.95,core-utilization
Chicago -> New York City,Sep,11.55,core-utilization
Chicago -> New York City,Oct,11.24,core-utilization
Chicago -> New York City,Nov,9.26,core-utilization
Chicago -> New York City,Dec,6.24,core-utilization
Chicago -> Philadelphia,Jan,2.29,core-utilization
Chicago -> Philadelphia,Feb,4.0,core-utilization
Chicago -> Philadelphia,Mar,7.43,core-utilization
Chicago -> Philadelphia,Apr,6.86,core-utilization
Chicago -> Philadelphia,May,9.71,core-utilization
Chicago -> Philadelphia,Jun,9.71,core-utilization
Chicago -> Philadelphia,Jul,6.86,core-utilization
Chicago -> Philadelphia,Aug,14.29,core-utilization
Chicago -> Philadelphia,Sep,13.71,core-utilization
Chicago -> Philadelphia,Oct,10.29,core-utilization
Chicago -> Philadelphia,Nov,9.71,core-utilization
Chicago -> Philadelphia,Dec,5.14,core-utilization
Chicago -> Seattle,Jan,4.82,core-utilization
Chicago -> Seattle,Feb,3.61,core-utilization
Chicago -> Seattle,Mar,3.61,core-utilization
Chicago -> Seattle,Apr,9.64,core-utilization
Chicago -> Seattle,May,7.23,core-utilization
Chicago -> Seattle,Jun,4.82,core-utilization
Chicago -> Seattle,Jul,10.84,core-utilization
