corridor,month,seasonality_index,cluster_label,slab,intensity
Dallas -> Bay Area,Jul,1.26,multi-peak-directional,1.0x-1.3x,3
Dallas -> Bay Area,Aug,1.32,multi-peak-directional,1.3x-1.6x,4
Dallas -> Bay Area,Sep,0.88,multi-peak-directional,0.7x-1.0x,2
Dallas -> Bay Area,Oct,0.99,multi-peak-directional,0.7x-1.0x,2
Dallas -> Bay Area,Nov,1.04,multi-peak-directional,1.0x-1.3x,3
Dallas -> Bay Area,Dec,1.26,multi-peak-directional,1.0x-1.3x,3
Dallas -> Charlotte,Jan,0.42,multi-peak-directional,< 0.5x,0
Dallas -> Charlotte,Feb,0.6,multi-peak-directional,0.5x-0.7x,1
Dallas -> Charlotte,Mar,1.02,multi-peak-directional,1.0x-1.3x,3
Dallas -> Charlotte,Apr,1.13,multi-peak-directional,1.0x-1.3x,3
Dallas -> Charlotte,May,1.2,multi-peak-directional,1.0x-1.3x,3
Dallas -> Charlotte,Jun,0.88,multi-peak-directional,0.7x-1.0x,2
Dallas -> Charlotte,Jul,1.38,multi-peak-directional,1.3x-1.6x,4
Dallas -> Charlotte,Aug,0.92,multi-peak-directional,0.7x-1.0x,2
Dallas -> Charlotte,Sep,1.27,multi-peak-directional,1.0x-1.3x,3
Dallas -> Charlotte,Oct,1.34,multi-peak-directional,1.3x-1.6x,4
Dallas -> Charlotte,Nov,0.67,multi-peak-directional,0.5x-0.7x,1
Dallas -> Charlotte,Dec,1.16,multi-peak-directional,1.0x-1.3x,3
Dallas -> Chicago,Jan,0.49,multi-peak-directional,< 0.5x,0
Dallas -> Chicago,Feb,0.85,multi-peak-directional,0.7x-1.0x,2
Dallas -> Chicago,Mar,0.88,multi-peak-directional,0.7x-1.0x,2
Dallas -> Chicago,Apr,0.94,multi-peak-directional,0.7x-1.0x,2
Dallas -> Chicago,May,0.91,multi-peak-directional,0.7x-1.0x,2
Dallas -> Chicago,Jun,1.13,multi-peak-directional,1.0x-1.3x,3
Dallas -> Chicago,Jul,0.85,multi-peak-directional,0.7x-1.0x,2
Dallas -> Chicago,Aug,0.76,multi-peak-directional,0.7x-1.0x,2
Dallas -> Chicago,Sep,1.4,multi-peak-directional,1.3x-1.6x,4
Dallas -> Chicago,Oct,1.34,multi-peak-directional,1.3x-1.6x,4
Dallas -> Chicago,Nov,1.37,multi-peak-directional,1.3x-1.6x,4
Dallas -> Chicago,Dec,1.07,multi-peak-directional,1.0x-1.3x,3
Dallas -> DMV,Jan,0.58,multi-peak-directional,0.5x-0.7x,1
Dallas -> DMV,Feb,0.65,multi-peak-directional,0.5x-0.7x,1
Dallas -> DMV,Mar,0.78,multi-peak-directional,0.7x-1.0x,2
Dallas -> DMV,Apr,1.1,multi-peak-directional,1.0x-1.3x,3
Dallas -> DMV,May,1.04,multi-peak-directional,1.0x-1.3x,3
Dallas -> DMV,Jun,1.04,multi-peak-directional,1.0x-1.3x,3
Dallas -> DMV,Jul,0.78,multi-peak-directional,0.7x-1.0x,2
Dallas -> DMV,Aug,0.58,multi-peak-directional,0.5x-0.7x,1
Dallas -> DMV,Sep,1.43,multi-peak-directional,1.3x-1.6x,4
Dallas -> DMV,Oct,1.36,multi-peak-directional,1.3x-1.6x,4
Dallas -> DMV,Nov,1.56,multi-peak-directional,1.3x-1.6x,4
Dallas -> DMV,Dec,1.1,multi-peak-directional,1.0x-1.3x,3
Dallas -> Denver,Jan,1.2,multi-peak-directional,1.0x-1.3x,3
Dallas -> Denver,Feb,0.96,multi-peak-directional,0.7x-1.0x,2
Dallas -> Denver,Mar,1.11,multi-peak-directional,1.0x-1.3x,3
Dallas -> Denver,Apr,0.62,multi-peak-directional,0.5x-0.7x,1
Dallas -> Denver,May,0.62,multi-peak-directional,0.5x-0.7x,1
Dallas -> Denver,Jun,1.04,multi-peak-directional,1.0x-1.3x,3
Dallas -> Denver,Jul,1.42,multi-peak-directional,1.3x-1.6x,4
Dallas -> Denver,Aug,1.18,multi-peak-directional,1.0x-1.3x,3
Dallas -> Denver,Sep,1.06,multi-peak-directional,1.0x-1.3x,3
Dallas -> Denver,Oct,0.97,multi-peak-directional,0.7x-1.0x,2
Dallas -> Denver,Nov,0.73,multi-peak-directional,0.7x-1.0x,2
Dallas -> Denver,Dec,1.09,multi-peak-directional,1.0x-1.3x,3
Dallas -> LA Basin,Jan,1.03,multi-peak-directional,1.0x-1.3x,3
Dallas -> LA Basin,Feb,0.91,multi-peak-directional,0.7x-1.0x,2
Dallas -> LA Basin,Mar,1.0,multi-peak-directional,1.0x-1.3x,3
Dallas -> LA Basin,Apr,1.25,multi-peak-directional,1.0x-1.3x,3
Dallas -> LA Basin,May,0.92,multi-peak-directional,0.7x-1.0x,2
Dallas -> LA Basin,Jun,0.75,multi-peak-directional,0.7x-1.0x,2
Dallas -> LA Basin,Jul,0.69,multi-peak-directional,0.5x-0.7x,1
Dallas -> LA Basin,Aug,0.83,multi-peak-directional,0.7x-1.0x,2
Dallas -> LA Basin,Sep,0.96,multi-peak-directional,0.7x-1.0x,2
Dallas -> LA Basin,Oct,1.08,multi-peak-directional,1.0x-1.3x,3
Dallas -> LA Basin,Nov,1.19,multi-peak-directional,1.0x-1.3x,3
Dallas -> LA Basin,Dec,1.38,multi-peak-directional,1.3x-1.6x,4
Dallas -> New York City,Jan,0.7,multi-peak-directional,0.7x-1.0x,2
Dallas -> New York City,Feb,0.75,multi-peak-directional,0.7x-1.0x,2
Dallas -> New York City,Mar,0.61,multi-peak-directional,0.5x-0.7x,1
Dallas -> New York City,Apr,1.41,multi-peak-directional,1.3x-1.6x,4
Dallas -> New York City,May,1.17,multi-peak-directional,1.0x-1.3x,3
Dallas -> New York City,Jun,1.08,multi-peak-directional,1.0x-1.3x,3
Dallas -> New York City,Jul,0.61,multi-peak-directional,0.5x-0.7x,1
Dallas -> New York City,Aug,0.61,multi-peak-directional,0.5x-0.7x,1
Dallas -> New York City,Sep,1.12,multi-peak-directional,1.0x-1.3x,3
Dallas -> New York City,Oct,1.12,multi-peak-directional,1.0x-1.3x,3
Dallas -> New York City,Nov,1.36,multi-peak-directional,1.3x-1.6x,4
Dallas -> New York City,Dec,1.45,multi-peak-directional,1.3x-1.6x,4
Dallas -> North Florida,Jan,0.67,multi-peak-directional,0.5x-0.7x,1
Dallas -> North Florida,Feb,1.15,multi-peak-directional,1.0x-1.3x,3
Dallas -> North Florida,Mar,1.5,multi-peak-directional,1.3x-1.6x,4
Dallas -> North Florida,Apr,1.2,multi-peak-directional,1.0x-1.3x,3
Dallas -> North Florida,May,1.2,multi-peak-directional,1.0x-1.3x,3
Dallas -> North Florida,Jun,1.15,multi-peak-directional,1.0x-1.3x,3
Dallas -> North Florida,Jul,1.02,multi-peak-directional,1.0x-1.3x,3
Dallas -> North Florida,Aug,0.45,multi-peak-directional,< 0.5x,0
Dallas -> North Florida,Sep,0.67,multi-peak-directional,0.5x-0.7x,1
Dallas -> North Florida,Oct,1.1,multi-peak-directional,1.0x-1.3x,3
Dallas -> North Florida,Nov,0.91,multi-peak-directional,0.7x-1.0x,2
Dallas -> North Florida,Dec,0.99,multi-peak-directional,0.7x-1.0x,2
Dallas -> Philadelphia,Jan,0.22,multi-peak-directional,< 0.5x,0
Dallas -> Philadelphia,Feb,0.0,multi-peak-directional,< 0.5x,0
Dallas -> Philadelphia,Mar,1.09,multi-peak-directional,1.0x-1.3x,3
Dallas -> Philadelphia,Apr,0.22,multi-peak-directional,< 0.5x,0
Dallas -> Philadelphia,May,1.09,multi-peak-directional,1.0x-1.3x,3
Dallas -> Philadelphia,Jun,1.31,multi-peak-directional,1.3x-1.6x,4
Dallas -> Philadelphia,Jul,0.44,multi-peak-directional,< 0.5x,0
Dallas -> Philadelphia,Aug,1.31,multi-peak-directional,1.3x-1.6x,4
Dallas -> Philadelphia,Sep,1.09,multi-peak-directional,1.0x-1.3x,3
Dallas -> Philadelphia,Oct,1.53,multi-peak-directional,1.3x-1.6x,4
Dallas -> Philadelphia,Nov,0.87,multi-peak-directional,0.7x-1.0x,2
Dallas -> Philadelphia,Dec,2.84,multi-peak-directional,>= 1.6x,5
Dallas -> St. Louis,Jan,0.0,multi-peak-directional,< 0.5x,0
Dallas -> St. Louis,Feb,1.68,multi-peak-directional,>= 1.6x,5
Dallas -> St. Louis,Mar,1.68,multi-peak-directional,>= 1.6x,5
Dallas -> St. Louis,Apr,0.96,multi-peak-directional,0.7x-1.0x,2
Dallas -> St. Louis,May,1.44,multi-peak-directional,1.3x-1.6x,4
Dallas -> St. Louis,Jun,0.96,multi-peak-directional,0.7x-1.0x,2
Dallas -> St. Louis,Jul,0.72,multi-peak-directional,0.7x-1.0x,2
Dallas -> St. Louis,Aug,0.96,multi-peak-directional,0.7x-1.0x,2
Dallas -> St. Louis,Sep,0.96,multi-peak-directional,0.7x-1.0x,2
Dallas -> St. Louis,Oct,1.2,multi-peak-directional,1.0x-1.3x,3
Dallas -> St. Louis,Nov,0.48,multi-peak-directional,< 0.5x,0
Dallas -> St. Louis,Dec,0.96,multi-peak-directional,0.7x-1.0x,2
Denver -> Atlanta,Jan,1.67,multi-peak-directional,>= 1.6x,5
Denver -> Atlanta,Feb,0.9,multi-peak-directional,0.7x-1.0x,2
Denver -> Atlanta,Mar,1.38,multi-peak-directional,1.3x-1.6x,4
Denver -> Atlanta,Apr,0.76,multi-peak-directional,0.7x-1.0x,2
Denver -> Atlanta,May,0.57,multi-peak-directional,0.5x-0.7x,1
Denver -> Atlanta,Jun,0.76,multi-peak-directional,0.7x-1.0x,2
Denver -> Atlanta,Jul,1.43,multi-peak-directional,1.3x-1.6x,4
Denver -> Atlanta,Aug,1.24,multi-peak-directional,1.0x-1.3x,3
Denver -> Atlanta,Sep,0.81,multi-peak-directional,0.7x-1.0x,2
Denver -> Atlanta,Oct,0.71,multi-peak-directional,0.7x-1.0x,2
Denver -> Atlanta,Nov,0.71,multi-peak-directional,0.7x-1.0x,2
Denver -> Atlanta,Dec,1.05,multi-peak-directional,1.0x-1.3x,3
Denver -> Bay Area,Jan,1.07,multi-peak-directional,1.0x-1.3x,3
Denver -> Bay Area,Feb,1.21,multi-peak-directional,1.0x-1.3x,3
Denver -> Bay Area,Mar,1.0,multi-peak-directional,1.0x-1.3x,3
Denver -> Bay Area,Apr,0.66,multi-peak-directional,0.5x-0.7x,1
Denver -> Bay Area,May,0.84,multi-peak-directional,0.7x-1.0x,2
Denver -> Bay Area,Jun,1.05,multi-peak-directional,1.0x-1.3x,3
Denver -> Bay Area,Jul,1.18,multi-peak-directional,1.0x-1.3x,3
Denver -> Bay Area,Aug,1.32,multi-peak-directional,1.3x-1.6x,4
Denver -> Bay Area,Sep,0.99,multi-peak-directional,0.7x-1.0x,2
Denver -> Bay Area,Oct,1.07,multi-peak-directional,1.0x-1.3x,3
Denver -> Bay Area,Nov,0.6,multi-peak-directional,0.5x-0.7x,1
Denver -> Bay Area,Dec,1.01,multi-peak-directional,1.0x-1.3x,3
Denver -> Charlotte,Jan,1.57,multi-peak-directional,1.3x-1.6x,4
Denver -> Charlotte,Feb,0.89,multi-peak-directional,0.7x-1.0x,2
Denver -> Charlotte,Mar,0.79,multi-peak-directional,0.7x-1.0x,2
Denver -> Charlotte,Apr,0.98,multi-peak-directional,0.7x-1.0x,2
Denver -> Charlotte,May,0.98,multi-peak-directional,0.7x-1.0x,2
Denver -> Charlotte,Jun,1.08,multi-peak-directional,1.0x-1.3x,3
Denver -> Charlotte,Jul,1.28,multi-peak-directional,1.0x-1.3x,3
Denver -> Charlotte,Aug,1.18,multi-peak-directional,1.0x-1.3x,3
Denver -> Charlotte,Sep,0.98,multi-peak-directional,0.7x-1.0x,2
Denver -> Charlotte,Oct,1.18,multi-peak-directional,1.0x-1.3x,3
Denver -> Charlotte,Nov,0.79,multi-peak-directional,0.7x-1.0x,2
Denver -> Charlotte,Dec,0.3,multi-peak-directional,< 0.5x,0
Denver -> Chicago,Jan,0.98,multi-peak-directional,0.7x-1.0x,2
Denver -> Chicago,Feb,0.75,multi-peak-directional,0.7x-1.0x,2
Denver -> Chicago,Mar,1.2,multi-peak-directional,1.0x-1.3x,3
Denver -> Chicago,Apr,0.48,multi-peak-directional,< 0.5x,0
Denver -> Chicago,May,0.65,multi-peak-directional,0.5x-0.7x,1
Denver -> Chicago,Jun,0.93,multi-peak-directional,0.7x-1.0x,2
Denver -> Chicago,Jul,1.21,multi-peak-directional,1.0x-1.3x,3
Denver -> Chicago,Aug,1.46,multi-peak-directional,1.3x-1.6x,4
Denver -> Chicago,Sep,1.28,multi-peak-directional,1.0x-1.3x,3
Denver -> Chicago,Oct,1.13,multi-peak-directional,1.0x-1.3x,3
Denver -> Chicago,Nov,0.73,multi-peak-directional,0.7x-1.0x,2
Denver -> Chicago,Dec,1.2,multi-peak-directional,1.0x-1.3x,3
Denver -> DMV,Jan,1.96,multi-peak-directional,>= 1.6x,5
Denver -> DMV,Feb,0.39,multi-peak-directional,< 0.5x,0
Denver -> DMV,Mar,1.17,multi-peak-directional,1.0x-1.3x,3
Denver -> DMV,Apr,1.04,multi-peak-directional,1.0x-1.3x,3
Denver -> DMV,May,0.91,multi-peak-directional,0.7x-1.0x,2
Denver -> DMV,Jun,0.39,multi-peak-directional,< 0.5x,0
Denver -> DMV,Jul,0.39,multi-peak-directional,< 0.5x,0
Denver -> DMV,Aug,1.17,multi-peak-directional,1.0x-1.3x,3
Denver -> DMV,Sep,1.57,multi-peak-directional,1.3x-1.6x,4
Denver -> DMV,Oct,1.43,multi-peak-directional,1.3x-1.6x,4
Denver -> DMV,Nov,1.17,multi-peak-directional,1.0x-1.3x,3
Denver -> DMV,Dec,0.39,multi-peak-directional,< 0.5x,0
Denver -> Houston,Jan,1.39,multi-peak-directional,1.3x-1.6x,4
Denver -> Houston,Feb,0.94,multi-peak-directional,0.7x-1.0x,2
Denver -> Houston,Mar,1.17,multi-peak-directional,1.0x-1.3x,3
Denver -> Houston,Apr,0.48,multi-peak-directional,< 0.5x,0
Denver -> Houston,May,0.59,multi-peak-directional,0.5x-0.7x,1
Denver -> Houston,Jun,0.94,multi-peak-directional,0.7x-1.0x,2
Denver -> Houston,Jul,1.3,multi-peak-directional,1.3x-1.6x,4
Denver -> Houston,Aug,1.26,multi-peak-directional,1.0x-1.3x,3
Denver -> Houston,Sep,1.36,multi-peak-directional,1.3x-1.6x,4
Denver -> Houston,Oct,1.05,multi-peak-directional,1.0x-1.3x,3
Denver -> Houston,Nov,0.57,multi-peak-directional,0.5x-0.7x,1
Denver -> Houston,Dec,0.96,multi-peak-directional,0.7x-1.0x,2
Denver -> LA Basin,Jan,1.03,multi-peak-directional,1.0x-1.3x,3
Denver -> LA Basin,Feb,1.01,multi-peak-directional,1.0x-1.3x,3
Denver -> LA Basin,Mar,1.51,multi-peak-directional,1.3x-1.6x,4
Denver -> LA Basin,Apr,0.86,multi-peak-directional,0.7x-1.0x,2
Denver -> LA Basin,May,0.74,multi-peak-directional,0.7x-1.0x,2
Denver -> LA Basin,Jun,0.88,multi-peak-directional,0.7x-1.0x,2
Denver -> LA Basin,Jul,0.99,multi-peak-directional,0.7x-1.0x,2
Denver -> LA Basin,Aug,1.27,multi-peak-directional,1.0x-1.3x,3
Denver -> LA Basin,Sep,0.87,multi-peak-directional,0.7x-1.0x,2
Denver -> LA Basin,Oct,0.99,multi-peak-directional,0.7x-1.0x,2
Denver -> LA Basin,Nov,0.9,multi-peak-directional,0.7x-1.0x,2
Denver -> LA Basin,Dec,0.95,multi-peak-directional,0.7x-1.0x,2
Denver -> Nashville,Jan,1.29,multi-peak-directional,1.0x-1.3x,3
Denver -> Nashville,Feb,0.57,multi-peak-directional,0.5x-0.7x,1
Denver -> Nashville,Mar,1.19,multi-peak-directional,1.0x-1.3x,3
Denver -> Nashville,Apr,0.93,multi-peak-directional,0.7x-1.0x,2
Denver -> Nashville,May,0.78,multi-peak-directional,0.7x-1.0x,2
Denver -> Nashville,Jun,1.09,multi-peak-directional,1.0x-1.3x,3
Denver -> Nashville,Jul,1.03,multi-peak-directional,1.0x-1.3x,3
Denver -> Nashville,Aug,1.09,multi-peak-directional,1.0x-1.3x,3
Denver -> Nashville,Sep,1.5,multi-peak-directional,1.3x-1.6x,4
Denver -> Nashville,Oct,1.14,multi-peak-directional,1.0x-1.3x,3
Denver -> Nashville,Nov,0.52,multi-peak-directional,0.5x-0.7x,1
Denver -> Nashville,Dec,0.88,multi-peak-directional,0.7x-1.0x,2
Denver -> New York City,Jan,0.99,multi-peak-directional,0.7x-1.0x,2
Denver -> New York City,Feb,1.69,multi-peak-directional,>= 1.6x,5
Denver -> New York City,Mar,1.2,multi-peak-directional,1.0x-1.3x,3
Denver -> New York City,Apr,0.85,multi-peak-directional,0.7x-1.0x,2
Denver -> New York City,May,1.13,multi-peak-directional,1.0x-1.3x,3
Denver -> New York City,Jun,0.71,multi-peak-directional,0.7x-1.0x,2
Denver -> New York City,Jul,0.92,multi-peak-directional,0.7x-1.0x,2
Denver -> New York City,Aug,1.13,multi-peak-directional,1.0x-1.3x,3
Denver -> New York City,Sep,0.85,multi-peak-directional,0.7x-1.0x,2
Denver -> New York City,Oct,1.27,multi-peak-directional,1.0x-1.3x,3
Denver -> New York City,Nov,0.56,multi-peak-directional,0.5x-0.7x,1
Denver -> New York City,Dec,0.71,multi-peak-directional,0.7x-1.0x,2
Denver -> Philadelphia,Jan,1.64,multi-peak-directional,>= 1.6x,5
Denver -> Philadelphia,Feb,0.82,multi-peak-directional,0.7x-1.0x,2
Denver -> Philadelphia,Mar,0.82,multi-peak-directional,0.7x-1.0x,2
Denver -> Philadelphia,Apr,1.09,multi-peak-directional,1.0x-1.3x,3
Denver -> Philadelphia,May,1.09,multi-peak-directional,1.0x-1.3x,3
Denver -> Philadelphia,Jun,0.55,multi-peak-directional,0.5x-0.7x,1
Denver -> Philadelphia,Jul,0.55,multi-peak-directional,0.5x-0.7x,1
Denver -> Philadelphia,Aug,0.82,multi-peak-directional,0.7x-1.0x,2
Denver -> Philadelphia,Sep,2.45,multi-peak-directional,>= 1.6x,5
Denver -> Philadelphia,Oct,1.09,multi-peak-directional,1.0x-1.3x,3
Denver -> Philadelphia,Nov,0.55,multi-peak-directional,0.5x-0.7x,1
Denver -> Philadelphia,Dec,0.55,multi-peak-directional,0.5x-0.7x,1
Denver -> Pittsburgh,Jan,0.65,multi-peak-directional,0.5x-0.7x,1
Denver -> Pittsburgh,Feb,1.75,multi-peak-directional,>= 1.6x,5
Denver -> Pittsburgh,Mar,0.65,multi-peak-directional,0.5x-0.7x,1
Denver -> Pittsburgh,Apr,1.2,multi-peak-directional,1.0x-1.3x,3
Denver -> Pittsburgh,May,0.44,multi-peak-directional,< 0.5x,0
Denver -> Pittsburgh,Jun,0.98,multi-peak-directional,0.7x-1.0x,2
Denver -> Pittsburgh,Jul,0.98,multi-peak-directional,0.7x-1.0x,2
Denver -> Pittsburgh,Aug,1.42,multi-peak-directional,1.3x-1.6x,4
Denver -> Pittsburgh,Sep,1.09,multi-peak-directional,1.0x-1.3x,3
Denver -> Pittsburgh,Oct,0.98,multi-peak-directional,0.7x-1.0x,2
Denver -> Pittsburgh,Nov,0.87,multi-peak-directional,0.7x-1.0x,2
Denver -> Pittsburgh,Dec,0.98,multi-peak-directional,0.7x-1.0x,2
Denver -> San Antonio,Jan,1.1,multi-peak-directional,1.0x-1.3x,3
Denver -> San Antonio,Feb,0.9,multi-peak-directional,0.7x-1.0x,2
Denver -> San Antonio,Mar,1.29,multi-peak-directional,1.0x-1.3x,3
Denver -> San Antonio,Apr,0.61,multi-peak-directional,0.5x-0.7x,1
Denver -> San Antonio,May,0.76,multi-peak-directional,0.7x-1.0x,2
Denver -> San Antonio,Jun,0.96,multi-peak-directional,0.7x-1.0x,2
Denver -> San Antonio,Jul,0.9,multi-peak-directional,0.7x-1.0x,2
Denver -> San Antonio,Aug,1.37,multi-peak-directional,1.3x-1.6x,4
Denver -> San Antonio,Sep,1.23,multi-peak-directional,1.0x-1.3x,3
Denver -> San Antonio,Oct,0.88,multi-peak-directional,0.7x-1.0x,2
Denver -> San Antonio,Nov,0.76,multi-peak-directional,0.7x-1.0x,2
Denver -> San Antonio,Dec,1.25,multi-peak-directional,1.0x-1.3x,3
Detroit -> Atlanta,Jan,0.77,multi-peak-directional,0.7x-1.0x,2
Detroit -> Atlanta,Feb,0.39,multi-peak-directional,< 0.5x,0
Detroit -> Atlanta,Mar,0.68,multi-peak-directional,0.5x-0.7x,1
Detroit -> Atlanta,Apr,1.26,multi-peak-directional,1.0x-1.3x,3
Detroit -> Atlanta,May,1.94,multi-peak-directional,>= 1.6x,5
Detroit -> Atlanta,Jun,1.35,multi-peak-directional,1.3x-1.6x,4
Detroit -> Atlanta,Jul,0.77,multi-peak-directional,0.7x-1.0x,2
Detroit -> Atlanta,Aug,0.97,multi-peak-directional,0.7x-1.0x,2
Detroit -> Atlanta,Sep,1.16,multi-peak-directional,1.0x-1.3x,3
Detroit -> Atlanta,Oct,1.06,multi-peak-directional,1.0x-1.3x,3
Detroit -> Atlanta,Nov,0.68,multi-peak-directional,0.5x-0.7x,1
Detroit -> Atlanta,Dec,0.97,multi-peak-directional,0.7x-1.0x,2
Detroit -> North Florida,Jan,0.9,multi-peak-directional,0.7x-1.0x,2
Detroit -> North Florida,Feb,0.96,multi-peak-directional,0.7x-1.0x,2
Detroit -> North Florida,Mar,1.27,multi-peak-directional,1.0x-1.3x,3
Detroit -> North Florida,Apr,0.85,multi-peak-directional,0.7x-1.0x,2
Detroit -> North Florida,May,1.27,multi-peak-directional,1.0x-1.3x,3
Detroit -> North Florida,Jun,1.06,multi-peak-directional,1.0x-1.3x,3
Detroit -> North Florida,Jul,0.85,multi-peak-directional,0.7x-1.0x,2
Detroit -> North Florida,Aug,1.01,multi-peak-directional,1.0x-1.3x,3
Detroit -> North Florida,Sep,0.64,multi-peak-directional,0.5x-0.7x,1
Detroit -> North Florida,Oct,1.17,multi-peak-directional,1.0x-1.3x,3
Detroit -> North Florida,Nov,0.9,multi-peak-directional,0.7x-1.0x,2
Detroit -> North Florida,Dec,1.12,multi-peak-directional,1.0x-1.3x,3
Detroit -> St. Louis,Jan,0.82,multi-peak-directional,0.7x-1.0x,2
Detroit -> St. Louis,Feb,1.32,multi-peak-directional,1.3x-1.6x,4
Detroit -> St. Louis,Mar,0.63,multi-peak-directional,0.5x-0.7x,1
Detroit -> St. Louis,Apr,1.01,multi-peak-directional,1.0x-1.3x,3
Detroit -> St. Louis,May,0.94,multi-peak-directional,0.7x-1.0x,2
Detroit -> St. Louis,Jun,1.32,multi-peak-directional,1.3x-1.6x,4
Detroit -> St. Louis,Jul,0.88,multi-peak-directional,0.7x-1.0x,2
Detroit -> St. Louis,Aug,1.26,multi-peak-directional,1.0x-1.3x,3
Detroit -> St. Louis,Sep,1.07,multi-peak-directional,1.0x-1.3x,3
Detroit -> St. Louis,Oct,1.13,multi-peak-directional,1.0x-1.3x,3
Detroit -> St. Louis,Nov,0.82,multi-peak-directional,0.7x-1.0x,2
Detroit -> St. Louis,Dec,0.82,multi-peak-directional,0.7x-1.0x,2
Houston -> Chicago,Jan,1.09,multi-peak-directional,1.0x-1.3x,3
Houston -> Chicago,Feb,0.78,multi-peak-directional,0.7x-1.0x,2
Houston -> Chicago,Mar,0.88,multi-peak-directional,0.7x-1.0x,2
Houston -> Chicago,Apr,1.04,multi-peak-directional,1.0x-1.3x,3
Houston -> Chicago,May,1.3,multi-peak-directional,1.3x-1.6x,4
Houston -> Chicago,Jun,0.73,multi-peak-directional,0.7x-1.0x,2
Houston -> Chicago,Jul,0.94,multi-peak-directional,0.7x-1.0x,2
Houston -> Chicago,Aug,0.52,multi-peak-directional,0.5x-0.7x,1
Houston -> Chicago,Sep,0.83,multi-peak-directional,0.7x-1.0x,2
Houston -> Chicago,Oct,1.35,multi-peak-directional,1.3x-1.6x,4
Houston -> Chicago,Nov,1.66,multi-peak-directional,>= 1.6x,5
Houston -> Chicago,Dec,0.88,multi-peak-directional,0.7x-1.0x,2
Houston -> DMV,Jan,1.07,multi-peak-directional,1.0x-1.3x,3
Houston -> DMV,Feb,1.4,multi-peak-directional,1.3x-1.6x,4
Houston -> DMV,Mar,1.07,multi-peak-directional,1.0x-1.3x,3
Houston -> DMV,Apr,0.9,multi-peak-directional,0.7x-1.0x,2
Houston -> DMV,May,1.32,multi-peak-directional,1.3x-1.6x,4
Houston -> DMV,Jun,0.9,multi-peak-directional,0.7x-1.0x,2
Houston -> DMV,Jul,0.66,multi-peak-directional,0.5x-0.7x,1
Houston -> DMV,Aug,0.66,multi-peak-directional,0.5x-0.7x,1
Houston -> DMV,Sep,1.32,multi-peak-directional,1.3x-1.6x,4
Houston -> DMV,Oct,1.64,multi-peak-directional,>= 1.6x,5
Houston -> DMV,Nov,0.49,multi-peak-directional,< 0.5x,0
Houston -> DMV,Dec,0.58,multi-peak-directional,0.5x-0.7x,1
Houston -> Denver,Jan,0.94,multi-peak-directional,0.7x-1.0x,2
Houston -> Denver,Feb,1.02,multi-peak-directional,1.0x-1.3x,3
Houston -> Denver,Mar,1.02,multi-peak-directional,1.0x-1.3x,3
Houston -> Denver,Apr,0.49,multi-peak-directional,< 0.5x,0
Houston -> Denver,May,0.66,multi-peak-directional,0.5x-0.7x,1
Houston -> Denver,Jun,1.45,multi-peak-directional,1.3x-1.6x,4
Houston -> Denver,Jul,1.38,multi-peak-directional,1.3x-1.6x,4
Houston -> Denver,Aug,1.08,multi-peak-directional,1.0x-1.3x,3
Houston -> Denver,Sep,1.13,multi-peak-directional,1.0x-1.3x,3
Houston -> Denver,Oct,0.94,multi-peak-directional,0.7x-1.0x,2
Houston -> Denver,Nov,0.51,multi-peak-directional,0.5x-0.7x,1
Houston -> Denver,Dec,1.38,multi-peak-directional,1.3x-1.6x,4
Houston -> New York City,Jan,0.82,multi-peak-directional,0.7x-1.0x,2
Houston -> New York City,Feb,1.56,multi-peak-directional,1.3x-1.6x,4
Houston -> New York City,Mar,0.74,multi-peak-directional,0.7x-1.0x,2
Houston -> New York City,Apr,0.49,multi-peak-directional,< 0.5x,0
Houston -> New York City,May,1.07,multi-peak-directional,1.0x-1.3x,3
Houston -> New York City,Jun,0.99,multi-peak-directional,0.7x-1.0x,2
Houston -> New York City,Jul,0.49,multi-peak-directional,< 0.5x,0
Houston -> New York City,Aug,0.58,multi-peak-directional,0.5x-0.7x,1
Houston -> New York City,Sep,1.32,multi-peak-directional,1.3x-1.6x,4
Houston -> New York City,Oct,1.89,multi-peak-directional,>= 1.6x,5
Houston -> New York City,Nov,1.15,multi-peak-directional,1.0x-1.3x,3
Houston -> New York City,Dec,0.9,multi-peak-directional,0.7x-1.0x,2
Houston -> North Florida,Jan,0.81,multi-peak-directional,0.7x-1.0x,2
Houston -> North Florida,Feb,0.51,multi-peak-directional,0.5x-0.7x,1
Houston -> North Florida,Mar,0.91,multi-peak-directional,0.7x-1.0x,2
Houston -> North Florida,Apr,1.22,multi-peak-directional,1.0x-1.3x,3
Houston -> North Florida,May,1.77,multi-peak-directional,>= 1.6x,5
Houston -> North Florida,Jun,1.06,multi-peak-directional,1.0x-1.3x,3
Houston -> North Florida,Jul,1.11,multi-peak-directional,1.0x-1.3x,3
Houston -> North Florida,Aug,0.76,multi-peak-directional,0.7x-1.0x,2
Houston -> North Florida,Sep,1.11,multi-peak-directional,1.0x-1.3x,3
Houston -> North Florida,Oct,1.11,multi-peak-directional,1.0x-1.3x,3
Houston -> North Florida,Nov,0.86,multi-peak-directional,0.7x-1.0x,2
Houston -> North Florida,Dec,0.76,multi-peak-directional,0.7x-1.0x,2
Houston -> Philadelphia,Jan,1.88,multi-peak-directional,>= 1.6x,5
